x,y,TYPE,NAICS,ESS_CLASS,WORKER,SERIAL,N,WID2
-87.213114,30.475215,w,621111,Essential,2,551107,1,25122
-87.213114,30.475215,w,621111,Essential,1,564346,1,25123
-87.213114,30.475215,w,621111,Essential,10,578047,1,25124
-87.213114,30.475215,w,621111,Essential,1,590057,1,25125
-87.213114,30.475215,w,621111,Essential,6,610090,1,25126
-87.213114,30.475215,w,621111,Essential,1,610158,1,25127
-87.213114,30.475215,w,621111,Essential,6,616555,1,25128
-87.213114,30.475215,w,621111,Essential,1,617078,1,25129
-87.213114,30.475215,w,621111,Essential,4,624132,1,25130
-87.213114,30.475215,w,621111,Essential,26,631715,1,25131
-87.213114,30.475215,w,621111,Essential,3,653542,1,25132
-87.213114,30.475215,w,621111,Essential,1,658246,1,25133
-87.213114,30.475215,w,621111,Essential,1,661966,1,25134
-87.213114,30.475215,w,621111,Essential,1,663957,1,25135
-87.213114,30.475215,w,621111,Essential,1,672953,1,25136
-87.213114,30.475215,w,621111,Essential,1,675271,1,25137
-87.213114,30.475215,w,621111,Essential,6,686325,1,25138
-87.213114,30.475215,w,621111,Essential,11,690988,1,25139
-87.213114,30.475215,w,621111,Essential,2,702229,1,25140
-87.213114,30.475215,w,621111,Essential,20,707884,1,25141
-87.213114,30.475215,w,621111,Essential,16,715837,1,25142
-87.213114,30.475215,w,621111,Essential,1,719237,1,25143
-87.213114,30.475215,w,621111,Essential,22,722518,1,25144
-87.213114,30.475215,w,621111,Essential,7,730638,1,25145
-87.213114,30.475215,w,621111,Essential,8,738827,1,25146
-87.213114,30.475215,w,621111,Essential,3,749306,1,25147
-87.213114,30.475215,w,621111,Essential,1,756797,1,25148
-87.213114,30.475215,w,621111,Essential,3,761622,1,25149
-87.213114,30.475215,w,621111,Essential,3,794456,1,25150
-87.213114,30.475215,w,621111,Essential,1,808588,1,25151
-87.213114,30.475215,w,621111,Essential,1,815565,1,25152
-87.213114,30.475215,w,621111,Essential,4,833988,1,25153
-87.213114,30.475215,w,621111,Essential,2,857189,1,25154
-87.213114,30.475215,w,621111,Essential,1,865084,1,25155
-87.213114,30.475215,w,621111,Essential,1,868366,1,25156
-87.213114,30.475215,w,621111,Essential,1,869985,1,25157
-87.213114,30.475215,w,621111,Essential,2,876537,1,25158
-87.213114,30.475215,w,621111,Essential,2,893468,1,25159
-87.213114,30.475215,w,621111,Essential,1,908539,1,25160
-87.213114,30.475215,w,621111,Essential,1,909549,1,25161
-87.213114,30.475215,w,621111,Essential,1,934247,1,25162
-87.213114,30.475215,w,621111,Essential,3,940887,1,25163
-87.213114,30.475215,w,621111,Essential,10,954036,1,25164
-87.213114,30.475215,w,621399,Essential,12,867565,1,25165
-87.213114,30.475215,w,621491,Essential,8,496777,1,25166
-87.213114,30.475215,w,621512,Essential,3,516974,1,25167
-87.213114,30.475215,w,621999,Essential,1,608544,1,25168
-87.213114,30.475215,w,999999,"",1,942367,1,25169
-87.2131005,30.412935,w,531210,Essential,2,793527,1,25170
-87.2131005,30.412935,w,541310,Essential,25,635519,1,25171
-87.2131005,30.412935,w,541310,Essential,33,790544,1,25172
-87.2131005,30.412935,w,541611,Essential*,91,709141,1,25173
-87.2131005,30.412935,w,541820,Essential*,1,856298,1,25174
-87.2131005,30.412935,w,541860,Essential*,10,850104,1,25175
-87.2130915,30.432546,w,999999,"",1,487808,1,25176
-87.2130915,30.498237,w,812910,Nonessential,1,681606,1,25177
-87.2130915,30.498453,w,561990,Essential*,6,789379,1,25178
-87.2130825,30.412386,w,236117,Essential,6,670502,1,25179
-87.2130825,30.412386,w,812930,Essential*,4,604062,1,25180
-87.2130825,30.412386,w,812930,Essential*,10,897640,1,25181
-87.2130735,30.411144,w,511120,Essential*,1,564150,1,25182
-87.2130735,30.411144,w,519110,Essential,19,788968,1,25183
-87.2130735,30.411144,w,541810,Essential*,8,800533,1,25184
-87.2130735,30.411144,w,541810,Essential*,18,950757,1,25185
-87.2130735,30.411144,w,561410,Essential,2,845786,1,25186
-87.2130735,30.411144,w,999999,"",3,481117,1,25187
-87.2130735,30.411144,w,999999,"",1,683628,1,25188
-87.2130735,30.411144,w,999999,"",1,880053,1,25189
-87.2130735,30.499155,w,999999,"",4,588774,1,25190
-87.213051,30.428775,w,562920,Essential,2,666478,1,25191
-87.213051,30.468456,w,238190,Essential*,11,789935,1,25192
-87.213042,30.494673,w,518210,Essential,1,642939,1,25193
-87.213033,30.494979,w,561990,Essential*,1,659250,1,25194
-87.213024,30.408138,w,611610,Essential*,2,757821,1,25195
-87.213024,30.408138,w,711110,Nonessential,12,481058,1,25196
-87.213024,30.408138,w,712110,Nonessential,39,874561,1,25197
-87.213024,30.408138,w,722511,Essential*,24,554686,1,25198
-87.213024,30.408138,w,722511,Essential*,8,833191,1,25199
-87.2130105,30.439143,w,541219,Essential,1,937431,1,25200
-87.2130105,30.464046,w,541990,Essential*,1,693379,1,25201
-87.2130105,30.514986,w,238320,Essential*,1,861531,1,25202
-87.2130015,30.445704,w,541490,Nonessential,1,927060,1,25203
-87.2130015,30.46878,w,561110,Essential*,13,602830,1,25204
-87.2130015,30.46878,w,621111,Essential,2,569301,1,25205
-87.2130015,30.46878,w,621111,Essential,4,926445,1,25206
-87.2130015,30.46878,w,621111,Essential,2,940064,1,25207
-87.2130015,30.515346,w,512240,Nonessential,19,798989,1,25208
-87.2129925,30.421386,w,812910,Nonessential,6,869324,1,25209
-87.2129925,30.421782,w,522291,Essential,5,599279,1,25210
-87.2129925,30.441447,w,813110,Essential*,1,900731,1,25211
-87.2129925,30.451257,w,813110,Essential*,1,568109,1,25212
-87.2129925,30.451257,w,813110,Essential*,2,959570,1,25213
-87.2129835,30.403413,w,541611,Essential*,1,727643,1,25214
-87.2129835,30.403413,w,561499,Essential*,22,676532,1,25215
-87.2129835,30.403413,w,621111,Essential,1,785915,1,25216
-87.2129835,30.403413,w,621399,Essential,6,481077,1,25217
-87.2129835,30.403413,w,621399,Essential,1,669867,1,25218
-87.2129835,30.403413,w,621399,Essential,1,700678,1,25219
-87.2129835,30.403413,w,621399,Essential,2,704759,1,25220
-87.2129835,30.403413,w,621399,Essential,1,729760,1,25221
-87.2129835,30.403413,w,621399,Essential,2,850041,1,25222
-87.2129835,30.403413,w,621999,Essential,2,880647,1,25223
-87.2129835,30.403413,w,999999,"",2,655879,1,25224
-87.2129835,30.495825,w,445110,Essential,3,548140,1,25225
-87.2129771366574,30.4961629677749,w,531210,Essential,9,589519,1,25226
-87.2129771366574,30.4961629677749,w,531210,Essential,3,815768,1,25227
-87.2129771366574,30.4961629677749,w,621610,Essential,24,813754,1,25228
-87.21297,30.403413,w,441222,Nonessential,4,947455,1,25229
-87.21297,30.403413,w,621111,Essential,1,735802,1,25230
-87.21297,30.469275,w,621999,Essential,1,916800,1,25231
-87.21297,30.469275,w,999999,"",1,819303,1,25232
-87.212961,30.491775,w,453220,Nonessential,2,895081,1,25233
-87.212952,30.41685,w,621610,Essential,1,551846,1,25234
-87.212952,30.41685,w,621610,Essential,2,553213,1,25235
-87.212952,30.41685,w,621999,Essential,21,576139,1,25236
-87.212952,30.41685,w,621999,Essential,1,690280,1,25237
-87.212952,30.422385,w,441310,Essential,1,720136,1,25238
-87.212943,30.420882,w,722310,Essential*,15,677140,1,25239
-87.212934,30.481083,w,541613,Essential*,3,687387,1,25240
-87.212934,30.481083,w,541614,Essential*,8,681637,1,25241
-87.2129115,30.494079,w,238320,Essential*,15,867018,1,25242
-87.21290929377,30.4637469643713,w,813990,Essential*,1,610733,1,25243
-87.2129025,30.474036,w,621111,Essential,2,546053,1,25244
-87.2129025,30.474036,w,621111,Essential,11,802774,1,25245
-87.2128935,30.447216,w,512110,Nonessential,1,808462,1,25246
-87.2128821994276,30.4564384605708,w,624190,Essential,1,727111,1,25247
-87.2128821994276,30.4564384605708,w,624310,Essential,1,636238,1,25248
-87.21288,30.438558,w,812112,Nonessential,1,954419,1,25249
-87.21288,30.44097,w,813110,Essential*,1,699308,1,25250
-87.21288,30.52305,w,532282,"",1,901577,1,25251
-87.2128616642088,30.413772167814,w,541110,Essential,68,487755,1,25252
-87.2128616642088,30.413772167814,w,541110,Essential,1,942378,1,25253
-87.212844,30.447018,w,813110,Essential*,2,723242,1,25254
-87.2128305,30.415248,w,541310,Essential,3,737867,1,25255
-87.2128305,30.415248,w,541310,Essential,2,817468,1,25256
-87.2128305,30.488013,w,512110,Nonessential,1,950698,1,25257
-87.2128305,30.538206,w,812990,Nonessential,1,957322,1,25258
-87.2128035,30.489228,w,813110,Essential*,1,607630,1,25259
-87.2127946700008,30.4565671194284,w,621340,Essential,5,508051,1,25260
-87.2127946700008,30.4565671194284,w,624190,Essential,1,588579,1,25261
-87.2127946700008,30.4565671194284,w,624310,Essential,1,941548,1,25262
-87.21279,30.409254,w,541310,Essential,1,802808,1,25263
-87.21279,30.409254,w,541310,Essential,7,900442,1,25264
-87.21279,30.409254,w,541310,Essential,1,931164,1,25265
-87.21279,30.444786,w,812990,Nonessential,1,495985,1,25266
-87.212772,30.506256,w,238320,Essential*,1,574642,1,25267
-87.212763,30.44664,w,423940,Nonessential,1,813635,1,25268
-87.212763,30.46077,w,541430,Nonessential,1,621869,1,25269
-87.212763,30.470373,w,813110,Essential*,3,727900,1,25270
-87.212754,30.482406,w,722511,Essential*,1,529427,1,25271
-87.212754,30.508056,w,541990,Essential*,1,640031,1,25272
-87.2127405,30.408309,w,712110,Nonessential,4,827036,1,25273
-87.2127405,30.412242,w,711110,Nonessential,9,593023,1,25274
-87.2127315,30.496626,w,531210,Essential,6,676880,1,25275
-87.2127315,30.496626,w,531210,Essential,7,782493,1,25276
-87.2127315,30.496626,w,531312,Essential,3,773041,1,25277
-87.2127315,30.496626,w,561499,Essential*,1,530182,1,25278
-87.2127315,30.496626,w,561499,Essential*,4,958709,1,25279
-87.2127315,30.496626,w,999999,"",1,821947,1,25280
-87.2127315,30.497355,w,451211,Essential,1,718512,1,25281
-87.2127315,30.517713,w,813410,Nonessential,5,564756,1,25282
-87.2127,30.423924,w,812320,Essential,1,503009,1,25283
-87.212664,30.430224,w,624190,Essential,1,596337,1,25284
-87.2126505,30.413817,w,444120,Essential,4,789702,1,25285
-87.2126505,30.413817,w,531120,Essential,12,744726,1,25286
-87.2126505,30.413817,w,713940,Nonessential,1,504467,1,25287
-87.2126505,30.413817,w,999999,"",1,936762,1,25288
-87.2126505,30.414114,w,812990,Nonessential,1,505457,1,25289
-87.2126415,30.528513,w,238140,Essential*,1,801046,1,25290
-87.2126415,30.528513,w,238320,Essential*,1,604031,1,25291
-87.2126415,30.528513,w,531110,Essential,1,628427,1,25292
-87.2126415,30.528513,w,531110,Essential,1,709697,1,25293
-87.2126415,30.528513,w,561790,Essential*,1,931810,1,25294
-87.2126415,30.528513,w,561990,Essential*,1,670671,1,25295
-87.2126415,30.528513,w,561990,Essential*,1,766022,1,25296
-87.2126415,30.528513,w,999999,"",1,877959,1,25297
-87.2126325,30.441483,w,446191,Essential,1,583116,1,25298
-87.2126235,30.463965,w,541930,Essential*,1,713929,1,25299
-87.2126235,30.463965,w,541930,Essential*,1,924556,1,25300
-87.21261,30.467178,w,238340,Essential*,13,884043,1,25301
-87.212601,30.414258,w,541512,Essential,1,846550,1,25302
-87.212601,30.414258,w,812112,Nonessential,2,687542,1,25303
-87.212601,30.414258,w,812112,Nonessential,1,920288,1,25304
-87.212601,30.419757,w,561990,Essential*,2,545601,1,25305
-87.212601,30.516705,w,922160,Essential,14,891972,1,25306
-87.212583,30.409902,w,722410,Essential*,25,728751,1,25307
-87.212583,30.409902,w,722511,Essential*,1,704575,1,25308
-87.2125605,30.409119,w,541310,Essential,1,651281,1,25309
-87.2125605,30.409119,w,921190,Essential,1,940736,1,25310
-87.2125515,30.504744,w,561990,Essential*,1,827365,1,25311
-87.2125446425388,30.4132265596142,w,812990,Nonessential,2,791848,1,25312
-87.2125425,30.438657,w,624410,Essential,1,784712,1,25313
-87.2125335,30.457575,w,541219,Essential,4,913673,1,25314
-87.212511,30.461229,w,424920,Essential,1,713648,1,25315
-87.212502,30.460743,w,813410,Nonessential,1,735073,1,25316
-87.212484,30.416319,w,999999,"",1,884088,1,25317
-87.2124705,30.407445,w,524210,Essential,1,782510,1,25318
-87.2124705,30.407445,w,524210,Essential,1,914264,1,25319
-87.2124705,30.407445,w,524210,Essential,2,948071,1,25320
-87.2124705,30.407445,w,531210,Essential,6,772528,1,25321
-87.2124705,30.407445,w,541110,Essential,4,491093,1,25322
-87.2124705,30.407445,w,541110,Essential,1,499325,1,25323
-87.2124705,30.407445,w,541110,Essential,1,508904,1,25324
-87.2124705,30.407445,w,541110,Essential,1,510093,1,25325
-87.2124705,30.407445,w,541110,Essential,1,548560,1,25326
-87.2124705,30.407445,w,541110,Essential,1,574061,1,25327
-87.2124705,30.407445,w,541110,Essential,3,587727,1,25328
-87.2124705,30.407445,w,541110,Essential,1,589178,1,25329
-87.2124705,30.407445,w,541110,Essential,1,593040,1,25330
-87.2124705,30.407445,w,541110,Essential,1,598726,1,25331
-87.2124705,30.407445,w,541110,Essential,1,610096,1,25332
-87.2124705,30.407445,w,541110,Essential,3,612904,1,25333
-87.2124705,30.407445,w,541110,Essential,2,618948,1,25334
-87.2124705,30.407445,w,541110,Essential,1,632193,1,25335
-87.2124705,30.407445,w,541110,Essential,2,658367,1,25336
-87.2124705,30.407445,w,541110,Essential,2,671811,1,25337
-87.2124705,30.407445,w,541110,Essential,1,678796,1,25338
-87.2124705,30.407445,w,541110,Essential,3,688513,1,25339
-87.2124705,30.407445,w,541110,Essential,5,694321,1,25340
-87.2124705,30.407445,w,541110,Essential,1,713713,1,25341
-87.2124705,30.407445,w,541110,Essential,1,744011,1,25342
-87.2124705,30.407445,w,541110,Essential,2,766908,1,25343
-87.2124705,30.407445,w,541110,Essential,1,792070,1,25344
-87.2124705,30.407445,w,541110,Essential,1,802040,1,25345
-87.2124705,30.407445,w,541110,Essential,1,812858,1,25346
-87.2124705,30.407445,w,541110,Essential,5,886359,1,25347
-87.2124705,30.407445,w,541110,Essential,2,906215,1,25348
-87.2124705,30.407445,w,541110,Essential,1,935011,1,25349
-87.2124705,30.407445,w,541110,Essential,1,949943,1,25350
-87.2124705,30.407445,w,541191,Essential,8,893116,1,25351
-87.2124705,30.407445,w,561612,Essential,1,630946,1,25352
-87.2124705,30.407445,w,561990,Essential*,1,500810,1,25353
-87.2124705,30.407445,w,999999,"",25,486989,1,25354
-87.2124705,30.407445,w,999999,"",2,785217,1,25355
-87.2124705,30.421827,w,722511,Essential*,2,606934,1,25356
-87.2124705,30.457287,w,561499,Essential*,1,616805,1,25357
-87.2124705,30.457287,w,624190,Essential,5,675930,1,25358
-87.2124705,30.457287,w,813410,Nonessential,1,696207,1,25359
-87.2124705,30.457287,w,813990,Essential*,12,863378,1,25360
-87.2124705,30.457287,w,813990,Essential*,1,873635,1,25361
-87.21243,30.425634,w,812199,Nonessential,1,853970,1,25362
-87.21243,30.466422,w,443142,Essential,1,838123,1,25363
-87.212394,30.493359,w,446130,Essential,1,783148,1,25364
-87.2123805,30.525759,w,238320,Essential*,1,880730,1,25365
-87.2123625,30.432474,w,813110,Essential*,1,831617,1,25366
-87.2123625,30.459807,w,531320,Essential,10,856344,1,25367
-87.2123607154001,30.41361246431,w,722310,Essential*,1,779066,1,25368
-87.212344551254,30.4733396707226,w,446199,Essential,10,740999,1,25369
-87.212344551254,30.4733396707226,w,446199,Essential,10,840853,1,25370
-87.212344551254,30.4733396707226,w,446199,Essential,1,855834,1,25371
-87.212344551254,30.4733396707226,w,446199,Essential,1,940612,1,25372
-87.212344551254,30.4733396707226,w,561499,Essential*,1,711328,1,25373
-87.212344551254,30.4733396707226,w,621111,Essential,1,501547,1,25374
-87.212344551254,30.4733396707226,w,621111,Essential,2,513825,1,25375
-87.212344551254,30.4733396707226,w,621111,Essential,1,527685,1,25376
-87.212344551254,30.4733396707226,w,621111,Essential,1,551130,1,25377
-87.212344551254,30.4733396707226,w,621111,Essential,6,551283,1,25378
-87.212344551254,30.4733396707226,w,621111,Essential,2,584644,1,25379
-87.212344551254,30.4733396707226,w,621111,Essential,1,587056,1,25380
-87.212344551254,30.4733396707226,w,621111,Essential,1,599786,1,25381
-87.212344551254,30.4733396707226,w,621111,Essential,1,603819,1,25382
-87.212344551254,30.4733396707226,w,621111,Essential,3,639845,1,25383
-87.212344551254,30.4733396707226,w,621111,Essential,1,677874,1,25384
-87.212344551254,30.4733396707226,w,621111,Essential,1,702068,1,25385
-87.212344551254,30.4733396707226,w,621111,Essential,18,705390,1,25386
-87.212344551254,30.4733396707226,w,621111,Essential,2,719023,1,25387
-87.212344551254,30.4733396707226,w,621111,Essential,10,720570,1,25388
-87.212344551254,30.4733396707226,w,621111,Essential,1,748168,1,25389
-87.212344551254,30.4733396707226,w,621111,Essential,32,750928,1,25390
-87.212344551254,30.4733396707226,w,621111,Essential,5,754511,1,25391
-87.212344551254,30.4733396707226,w,621111,Essential,2,755016,1,25392
-87.212344551254,30.4733396707226,w,621111,Essential,1,797045,1,25393
-87.212344551254,30.4733396707226,w,621111,Essential,2,799331,1,25394
-87.212344551254,30.4733396707226,w,621111,Essential,1,810563,1,25395
-87.212344551254,30.4733396707226,w,621111,Essential,3,887648,1,25396
-87.212344551254,30.4733396707226,w,621111,Essential,5,896168,1,25397
-87.212344551254,30.4733396707226,w,621111,Essential,1,906611,1,25398
-87.212344551254,30.4733396707226,w,621111,Essential,1,909158,1,25399
-87.212344551254,30.4733396707226,w,621111,Essential,1,913979,1,25400
-87.212344551254,30.4733396707226,w,621111,Essential,1,917792,1,25401
-87.212344551254,30.4733396707226,w,621111,Essential,1,922016,1,25402
-87.212344551254,30.4733396707226,w,621111,Essential,2,954324,1,25403
-87.212344551254,30.4733396707226,w,621340,Essential,17,556076,1,25404
-87.212344551254,30.4733396707226,w,621340,Essential,24,631285,1,25405
-87.212344551254,30.4733396707226,w,621399,Essential,1,486094,1,25406
-87.212344551254,30.4733396707226,w,621399,Essential,5,776485,1,25407
-87.212344551254,30.4733396707226,w,621493,Essential,9,897557,1,25408
-87.21234,30.408264,w,237210,Nonessential,5,504731,1,25409
-87.21234,30.408264,w,237210,Nonessential,2,625041,1,25410
-87.21234,30.408264,w,238990,Essential*,1,719029,1,25411
-87.21234,30.408264,w,524210,Essential,1,788726,1,25412
-87.21234,30.408264,w,531120,Essential,9,585197,1,25413
-87.21234,30.408264,w,531210,Essential,30,676664,1,25414
-87.21234,30.408264,w,813110,Essential*,1,813062,1,25415
-87.21234,30.408264,w,813410,Nonessential,1,537318,1,25416
-87.212331,30.47229,w,722511,Essential*,1,490527,1,25417
-87.212331,30.506247,w,561990,Essential*,1,892511,1,25418
-87.212322,30.520269,w,999999,"",2,577731,1,25419
-87.2123068550423,30.4132641757154,w,453998,Nonessential,1,567527,1,25420
-87.2123068550423,30.4132641757154,w,531210,Essential,3,680637,1,25421
-87.2123068550423,30.4132641757154,w,541512,Essential,2,911200,1,25422
-87.2123068550423,30.4132641757154,w,561740,Nonessential,1,782395,1,25423
-87.2123068550423,30.4132641757154,w,813110,Essential*,1,690401,1,25424
-87.212304,30.414024,w,999999,"",1,842906,1,25425
-87.212304,30.424995,w,445110,Essential,1,481216,1,25426
-87.212304,30.444435,w,515112,Essential,1,756756,1,25427
-87.2122815,30.435498,w,238220,Essential*,2,691847,1,25428
-87.2122725,30.45195,w,561740,Nonessential,1,582002,1,25429
-87.2122672958828,30.4105456984266,w,531210,Essential,8,505089,1,25430
-87.2122635,30.409299,w,541110,Essential,14,594056,1,25431
-87.2122635,30.409299,w,541110,Essential,25,653606,1,25432
-87.2122635,30.409299,w,999999,"",30,741764,1,25433
-87.2122360197228,30.4840628213658,s,999999,"",40,61,1,25434
-87.212223,30.46797,w,442210,Nonessential,1,589763,1,25435
-87.212214,30.535092,w,238340,Essential*,1,739304,1,25436
-87.2122005,30.448683,w,812112,Nonessential,1,509712,1,25437
-87.2122005,30.448683,w,812910,Nonessential,1,864960,1,25438
-87.2121915,30.476466,w,453910,Essential,1,949584,1,25439
-87.2121915,30.476466,w,561499,Essential*,1,486518,1,25440
-87.2121915,30.476466,w,561499,Essential*,1,568955,1,25441
-87.2121915,30.476466,w,561499,Essential*,4,717059,1,25442
-87.2121915,30.476466,w,561499,Essential*,11,833765,1,25443
-87.2121915,30.476466,w,611620,Essential*,5,828938,1,25444
-87.2121915,30.476466,w,621111,Essential,2,481400,1,25445
-87.2121915,30.476466,w,621111,Essential,57,483712,1,25446
-87.2121915,30.476466,w,621111,Essential,1,484350,1,25447
-87.2121915,30.476466,w,621111,Essential,8,485224,1,25448
-87.2121915,30.476466,w,621111,Essential,19,490303,1,25449
-87.2121915,30.476466,w,621111,Essential,16,497032,1,25450
-87.2121915,30.476466,w,621111,Essential,1,497498,1,25451
-87.2121915,30.476466,w,621111,Essential,8,498159,1,25452
-87.2121915,30.476466,w,621111,Essential,1,500236,1,25453
-87.2121915,30.476466,w,621111,Essential,1,504220,1,25454
-87.2121915,30.476466,w,621111,Essential,7,509770,1,25455
-87.2121915,30.476466,w,621111,Essential,5,518400,1,25456
-87.2121915,30.476466,w,621111,Essential,1,525036,1,25457
-87.2121915,30.476466,w,621111,Essential,2,535506,1,25458
-87.2121915,30.476466,w,621111,Essential,9,535625,1,25459
-87.2121915,30.476466,w,621111,Essential,1,538734,1,25460
-87.2121915,30.476466,w,621111,Essential,4,540312,1,25461
-87.2121915,30.476466,w,621111,Essential,1,547318,1,25462
-87.2121915,30.476466,w,621111,Essential,2,548984,1,25463
-87.2121915,30.476466,w,621111,Essential,6,550256,1,25464
-87.2121915,30.476466,w,621111,Essential,12,556938,1,25465
-87.2121915,30.476466,w,621111,Essential,9,558546,1,25466
-87.2121915,30.476466,w,621111,Essential,2,560464,1,25467
-87.2121915,30.476466,w,621111,Essential,1,562703,1,25468
-87.2121915,30.476466,w,621111,Essential,4,568071,1,25469
-87.2121915,30.476466,w,621111,Essential,42,578114,1,25470
-87.2121915,30.476466,w,621111,Essential,3,582473,1,25471
-87.2121915,30.476466,w,621111,Essential,1,590954,1,25472
-87.2121915,30.476466,w,621111,Essential,1,591819,1,25473
-87.2121915,30.476466,w,621111,Essential,4,598582,1,25474
-87.2121915,30.476466,w,621111,Essential,1,599947,1,25475
-87.2121915,30.476466,w,621111,Essential,1,600485,1,25476
-87.2121915,30.476466,w,621111,Essential,1,603246,1,25477
-87.2121915,30.476466,w,621111,Essential,6,604859,1,25478
-87.2121915,30.476466,w,621111,Essential,1,605456,1,25479
-87.2121915,30.476466,w,621111,Essential,1,612614,1,25480
-87.2121915,30.476466,w,621111,Essential,1,618436,1,25481
-87.2121915,30.476466,w,621111,Essential,3,619074,1,25482
-87.2121915,30.476466,w,621111,Essential,2,623457,1,25483
-87.2121915,30.476466,w,621111,Essential,1,634073,1,25484
-87.2121915,30.476466,w,621111,Essential,1,640349,1,25485
-87.2121915,30.476466,w,621111,Essential,1,640531,1,25486
-87.2121915,30.476466,w,621111,Essential,1,647004,1,25487
-87.2121915,30.476466,w,621111,Essential,2,664960,1,25488
-87.2121915,30.476466,w,621111,Essential,1,668033,1,25489
-87.2121915,30.476466,w,621111,Essential,1,677734,1,25490
-87.2121915,30.476466,w,621111,Essential,3,679269,1,25491
-87.2121915,30.476466,w,621111,Essential,1,681599,1,25492
-87.2121915,30.476466,w,621111,Essential,1,692830,1,25493
-87.2121915,30.476466,w,621111,Essential,1,697027,1,25494
-87.2121915,30.476466,w,621111,Essential,5,697091,1,25495
-87.2121915,30.476466,w,621111,Essential,9,713937,1,25496
-87.2121915,30.476466,w,621111,Essential,10,716774,1,25497
-87.2121915,30.476466,w,621111,Essential,1,740690,1,25498
-87.2121915,30.476466,w,621111,Essential,15,742817,1,25499
-87.2121915,30.476466,w,621111,Essential,1,758608,1,25500
-87.2121915,30.476466,w,621111,Essential,1,758802,1,25501
-87.2121915,30.476466,w,621111,Essential,1,772160,1,25502
-87.2121915,30.476466,w,621111,Essential,52,778160,1,25503
-87.2121915,30.476466,w,621111,Essential,1,779368,1,25504
-87.2121915,30.476466,w,621111,Essential,1,782240,1,25505
-87.2121915,30.476466,w,621111,Essential,27,782686,1,25506
-87.2121915,30.476466,w,621111,Essential,3,784947,1,25507
-87.2121915,30.476466,w,621111,Essential,2,792652,1,25508
-87.2121915,30.476466,w,621111,Essential,32,793481,1,25509
-87.2121915,30.476466,w,621111,Essential,1,797076,1,25510
-87.2121915,30.476466,w,621111,Essential,12,807998,1,25511
-87.2121915,30.476466,w,621111,Essential,3,811923,1,25512
-87.2121915,30.476466,w,621111,Essential,2,812463,1,25513
-87.2121915,30.476466,w,621111,Essential,2,815896,1,25514
-87.2121915,30.476466,w,621111,Essential,1,820790,1,25515
-87.2121915,30.476466,w,621111,Essential,1,831371,1,25516
-87.2121915,30.476466,w,621111,Essential,2,838016,1,25517
-87.2121915,30.476466,w,621111,Essential,12,840141,1,25518
-87.2121915,30.476466,w,621111,Essential,1,840716,1,25519
-87.2121915,30.476466,w,621111,Essential,8,854057,1,25520
-87.2121915,30.476466,w,621111,Essential,10,857588,1,25521
-87.2121915,30.476466,w,621111,Essential,1,877130,1,25522
-87.2121915,30.476466,w,621111,Essential,1,884934,1,25523
-87.2121915,30.476466,w,621111,Essential,59,887611,1,25524
-87.2121915,30.476466,w,621111,Essential,16,890244,1,25525
-87.2121915,30.476466,w,621111,Essential,3,897634,1,25526
-87.2121915,30.476466,w,621111,Essential,2,898932,1,25527
-87.2121915,30.476466,w,621111,Essential,1,926478,1,25528
-87.2121915,30.476466,w,621111,Essential,18,937264,1,25529
-87.2121915,30.476466,w,621111,Essential,3,944269,1,25530
-87.2121915,30.476466,w,621111,Essential,3,944648,1,25531
-87.2121915,30.476466,w,621111,Essential,1,949444,1,25532
-87.2121915,30.476466,w,621111,Essential,22,953757,1,25533
-87.2121915,30.476466,w,621111,Essential,2,957045,1,25534
-87.2121915,30.476466,w,621340,Essential,4,614274,1,25535
-87.2121915,30.476466,w,621340,Essential,1,616714,1,25536
-87.2121915,30.476466,w,621340,Essential,4,719160,1,25537
-87.2121915,30.476466,w,621340,Essential,3,913528,1,25538
-87.2121915,30.476466,w,621399,Essential,2,494835,1,25539
-87.2121915,30.476466,w,621399,Essential,2,547468,1,25540
-87.2121915,30.476466,w,621399,Essential,14,574003,1,25541
-87.2121915,30.476466,w,621399,Essential,1,738914,1,25542
-87.2121915,30.476466,w,621399,Essential,44,861398,1,25543
-87.2121915,30.476466,w,621399,Essential,1,875055,1,25544
-87.2121915,30.476466,w,621493,Essential,15,685251,1,25545
-87.2121915,30.476466,w,621493,Essential,1,780831,1,25546
-87.2121915,30.476466,w,621493,Essential,1,947222,1,25547
-87.2121915,30.476466,w,621498,Essential,2,520529,1,25548
-87.2121915,30.476466,w,621511,Essential,1,521093,1,25549
-87.2121915,30.476466,w,621610,Essential,2,905526,1,25550
-87.2121915,30.476466,w,622110,Essential,1,506762,1,25551
-87.2121915,30.476466,w,721110,Essential,1,800037,1,25552
-87.2121915,30.476466,w,722511,Essential*,1,664421,1,25553
-87.2121915,30.476466,w,812210,Essential,1,925366,1,25554
-87.2121915,30.476466,w,813910,Essential*,6,912033,1,25555
-87.2121915,30.476466,w,999999,"",1,503564,1,25556
-87.21219,30.4764700000001,w,621111,Essential,2,606891,1,25557
-87.2121825,30.420504,w,813110,Essential*,2,736632,1,25558
-87.2121825,30.420504,w,813110,Essential*,1,817837,1,25559
-87.2121825,30.427704,w,813110,Essential*,1,700913,1,25560
-87.21217285,30.52021906,n,999999,"",8,5,1,25561
-87.21216,30.495168,w,236220,Essential,1,878190,1,25562
-87.21216,30.495168,w,531210,Essential,9,515757,1,25563
